timestamp[ns],pos_x[m],pos_y[m],pos_z[m],orient_qx,orient_qy,orient_qz,orient_qw
1652274610785289728,1.893850521265608,0.10149893416868792,3.1375118671228446,-0.0038516991587904076,0.9987912981294256,-0.012861070385907681,0.04728319006852104
1652274610835489536,1.8957739990326201,0.09954472726642605,3.137509356175056,-0.004031705104341771,0.9988331602258473,-0.013042672632446444,0.04632442204497784
1652274610884996352,1.8962125199081372,0.09645197496589546,3.1358191611372446,-0.004200777921378238,0.9988347678383658,-0.01224451981825012,0.046492276310735166
1652274610935156736,1.8951582002589469,0.09676153476604742,3.1345875332002446,-0.00448282183163971,0.9987698926739237,-0.013872079004826905,0.0473937888401904
1652274610985936896,1.89516478254946,0.09983464881172814,3.1326520612288755,-0.005251395797932563,0.9987705524078095,-0.015771244842383916,0.04670197341969685
1652274611034926848,1.8967737320386713,0.1059566824258055,3.1347972242604025,-0.005674124855642461,0.9987658136757007,-0.01799244468139329,0.04594481117846993
1652274611085711872,1.8988924617870386,0.11033020398154406,3.135926812459091,-0.00566435979575783,0.9987945514164943,-0.018993301021377657,0.044906721157744356
1652274611134875648,1.899414846667109,0.11201422872696801,3.1370295156172654,-0.005681318423407754,0.9987913161066793,-0.01891253528388749,0.0450105043294894
1652274611184754688,1.899407341455498,0.1147802958393423,3.137637659409316,-0.0053579145047896945,0.9987665579644248,-0.01959598328130464,0.04530621241390055
1652274611234949376,1.8979272037131854,0.1155600766184475,3.138442033105079,-0.004874104380449666,0.9987380260747483,-0.01922121012239627,0.04614264253631956
1652274611285428480,1.89672428229625,0.1142457074504558,3.1382136745841023,-0.004569310837256242,0.9987562528157871,-0.018456712216693844,0.046091416055382556
1652274611334998016,1.8957567003666576,0.11185978445401729,3.136316517783011,-0.0042552821333107895,0.9987586027167388,-0.018138712703841417,0.0461966792607544
1652274611385144832,1.8943942775429268,0.108504270043818,3.1363652905344117,-0.003818108060695853,0.9987621779837783,-0.01731261843328513,0.04647372508116587
1652274611435195648,1.8946847185909135,0.10708178520693652,3.134477503826386,-0.0037525486105354894,0.9987892848708878,-0.01780668664542961,0.04570344316063818
1652274611484900352,1.892823073611124,0.10582129029918699,3.1348324221258874,-0.004354167440939498,0.9987500005224353,-0.017936574820350985,0.04645166268332588
1652274611535623424,1.8938130690267054,0.10612158223101603,3.1344924007794903,-0.004441424090687031,0.9987975273171471,-0.01850140576637733,0.04518264226301049
1652274611585391616,1.8951371848098977,0.10868969900085747,3.1345859435272545,-0.005227781075694679,0.998798536323098,-0.0196066609536323,0.04460642319342592
1652274611634660864,1.8955446924730455,0.11279850183700076,3.1357816082911727,-0.004869611440274102,0.9987740847330131,-0.02058705122014984,0.04475251805442516
1652274611686081280,1.8947623857179516,0.11465940029313558,3.1370162300677826,-0.004743867918257233,0.9987688566183953,-0.02025691989017468,0.04503247675756364
1652274611734611456,1.8922638072976794,0.11512709277406151,3.136887714658566,-0.004511691603376909,0.9987334744564156,-0.019889000679672066,0.04599477460599509
1652274611785694720,1.890388292868595,0.11484884100136976,3.136366077373016,-0.004258358777521976,0.9987352566264777,-0.019313841676820664,0.04622476686202291
1652274611834780928,1.8884977805697316,0.11316471810957944,3.1366554177314785,-0.00468183680757958,0.9987312843484197,-0.018466370296009643,0.046614324364446104
1652274611885594112,1.8868649102756858,0.11136220115067887,3.1367865161914166,-0.004357889637322015,0.9987182402450442,-0.017822461928926236,0.04717250523920797
1652274611934820608,1.8870872365963058,0.10928012785843888,3.137465454104288,-0.004691002368490883,0.9987711933942118,-0.017056537538780323,0.04629440862424738
1652274611985627904,1.888882883219476,0.10716040396968365,3.13872969528562,-0.004284885437834688,0.9988129071844872,-0.016433921525537246,0.04565459913031792
1652274612035172608,1.8919832612706444,0.10701193535862648,3.1386086232701476,-0.004601286156182641,0.9988568574598057,-0.016704479377959207,0.044550722103483716
1652274612084634368,1.8923714010711747,0.10701964738332506,3.1382030742470497,-0.004121409794321629,0.9988402304550724,-0.016489661166560834,0.04504774223395939
1652274612134993408,1.8920093873415376,0.11237766195347973,3.1386556091026323,-0.004893436844123146,0.9987652888083296,-0.01882478563846968,0.04571191959579384
1652274612185741824,1.8901422473593632,0.11657374885421369,3.144587333213231,-0.004596782557462457,0.9985758400169077,-0.01946622208077951,0.04945935222532161
1652274612234890240,1.8905171111922894,0.11773568704191588,3.1486047635125525,-0.0030894787514999162,0.9983693655402609,-0.019637725173499012,0.05351097851647886
1652274612284517888,1.89022296696098,0.11753392351289749,3.1518918129791142,-0.0008163237931139062,0.9980414906928513,-0.01951091914373041,0.059429289960614994
1652274612334774016,1.8920947994828923,0.11722865011974949,3.1518671694431712,0.0025175718608664538,0.9977812436811216,-0.019839910138114404,0.06350298855794884
1652274612384799488,1.8890180565561978,0.11724823630640259,3.1529699116586642,0.0052680998964931185,0.997409683495361,-0.021122018468004676,0.06855677011792324
1652274612435091968,1.8880970254229448,0.11530391348943997,3.151163494483912,0.008697901825245602,0.9971773264144821,-0.020802169541820643,0.07161700867152422
1652274612485320704,1.8883994316768844,0.11451154227890485,3.1502407856719716,0.00957899561028434,0.9969504969694227,-0.021697155574924434,0.07434502589599969
1652274612535354112,1.8863974805763395,0.1145853122737698,3.14931492621028,0.010643112915926975,0.9965808790830878,-0.022189240301974476,0.07887276594782304
1652274612585894912,1.8852774804556562,0.115170142713825,3.150546986764491,0.011096409615758569,0.9963438598275957,-0.022955082194014157,0.08154046160620998
1652274612636541184,1.884801408260162,0.11647699618168365,3.1527933236398376,0.010054176286435478,0.9960884816653954,-0.023376991835757303,0.08461776696084287
1652274612685694976,1.8835871625924203,0.11537050907599294,3.15318878548987,0.008993037896506855,0.9958324887595147,-0.022607400311080515,0.08789587619221734
1652274612737323776,1.882418015905007,0.11521356252107672,3.1531490701878617,0.0077976812478538415,0.995591585921913,-0.02253206648578678,0.09071326357554886
1652274612785691904,1.88285468539568,0.11338056212843843,3.152730895224565,0.006426894115739735,0.995411594310787,-0.021612496665061206,0.09299114437184398
1652274612835719936,1.8848542168847093,0.11293703188673168,3.153599083151212,0.004737575716249262,0.9952891522897518,-0.021492279766194795,0.09442002235295059
1652274612885373952,1.8806986846106977,0.11388216264684974,3.1537843790520257,0.003251043415463998,0.9948628992761409,-0.021708050997879313,0.09882308881256134
1652274612935454208,1.8770607738795306,0.11599195586606065,3.154519327876125,0.00041806695820558305,0.9945863414229404,-0.022363771275119057,0.10147756603950792
1652274612985959168,1.8723320666685865,0.116627755142116,3.1528572684312532,-0.0009782834170092047,0.99426386099144,-0.02172062013299567,0.10472168996434499
1652274613035711232,1.8700469342002177,0.11587783302277058,3.151815233685912,-0.003009292172604701,0.9942834920650163,-0.020730219897405165,0.10469737126891843
1652274613085469696,1.8642088889178576,0.11667971257758498,3.1514252949999793,-0.00479125633485536,0.9941211733569076,-0.020968901031511868,0.10611522857606087
1652274613134963456,1.8579091671151076,0.12046044128146308,3.15155884153696,-0.006262328855819775,0.9939795261555608,-0.02250000180955337,0.10704781520161127
1652274613185015296,1.8545777153197682,0.12305940508543878,3.1514785703810086,-0.006144115168815832,0.9942478980175273,-0.021937017162528796,0.10465244581246898
1652274613236023808,1.8484335619852073,0.1242062189023279,3.1484725868814913,-0.005765747607063399,0.9941696606275383,-0.02134696611573415,0.10553553467865924
1652274613286788608,1.8429409893411621,0.12227087986118466,3.1496074666864406,-0.005503691540671094,0.9942652585432301,-0.01952246050636505,0.10500085032592048
1652274613336663552,1.8419036334503263,0.12114154942495334,3.148649384096459,-0.005510317863131783,0.9944716404717248,-0.019212316509114386,0.10308578752125597
1652274613385993216,1.8361081951057598,0.11842189897078273,3.1471334069775434,-0.005393509111020327,0.994448774489643,-0.017753263073102873,0.10357300143267872
1652274613435687424,1.8284983819957206,0.11544300475671915,3.1459275073679254,-0.00515862522377691,0.9943594664766384,-0.016626713480689663,0.10462405274565971
1652274613485732864,1.8258337930201711,0.11699699017114008,3.148180427339446,-0.005631108618698798,0.9946693934194193,-0.017918390537844338,0.1013904319494801
1652274613535648768,1.8280296497538806,0.12038138510413501,3.1505919544469667,-0.006123403310448322,0.9949674840594307,-0.018967627593748603,0.09819591997536824
1652274613586638848,1.8216677015061367,0.1236648643576328,3.149832404603471,-0.005679010642533365,0.9948720388963936,-0.019138009998283693,0.09915196232833894
1652274613636323584,1.8174894063370957,0.12391549804259702,3.1469881627934067,-0.005188949623163198,0.994985555131675,-0.018115104360673887,0.09822760749973904
1652274613686478592,1.811614423541445,0.12302197796407498,3.14519695241978,-0.004993889233284155,0.9951465344423858,-0.0171917123857983,0.09676198159855569
1652274613736551168,1.8078083785502275,0.12366072942553957,3.14434962252224,-0.005573512555402803,0.9951629532970294,-0.01767648161075829,0.09647369766311296
1652274613785698560,1.8001579850348712,0.12275022756376107,3.1415774565437267,-0.005739902649895263,0.9952085623862437,-0.016566265239263356,0.09619007083217186
1652274613836271616,1.795623718203742,0.12191062069506747,3.1382702313901274,-0.006211768536473996,0.9952686460536695,-0.015940982769701992,0.09564319726191071
1652274613885238272,1.792471075549427,0.1189615653627931,3.137114932622931,-0.006561659307820462,0.9954581042915874,-0.014734211376490468,0.09382435847070937
1652274613935400192,1.7899744271690674,0.11702024496163234,3.1379254704267203,-0.006742670466808596,0.9956670652503874,-0.01397365816491616,0.09168625004954037
1652274613985747456,1.7880037963746178,0.11672241793528601,3.1360275403309017,-0.007111278539922874,0.9957320234916756,-0.014193217708188316,0.09091600344157717
1652274614036568576,1.7839790174322938,0.11980128057937163,3.1344637157698836,-0.00783652980414787,0.9957058930574127,-0.015349782959441208,0.09095464526051826
1652274614085839872,1.777855650357134,0.12088276025900234,3.131527177191555,-0.008054323738186391,0.9957457129604396,-0.014850643860897836,0.09058179379402422
1652274614136291328,1.776023138843298,0.12268839221710777,3.131739118370326,-0.00829950307472833,0.9959297534957661,-0.015302804683887204,0.08843567447236439
1652274614186566912,1.7764661131962294,0.12065705301097043,3.13278754903736,-0.007797509520499938,0.9962445663009569,-0.013479647959447673,0.08517195578349387
1652274614235353088,1.7728079757074469,0.11986429503587492,3.1306585406173744,-0.008176351523915699,0.99613934903266,-0.013577836764351004,0.08634342437815556
1652274614285794048,1.7684274282308048,0.11967686679567671,3.1286543952571884,-0.008790403646427837,0.996216618797486,-0.013089732233957043,0.08546248384806411
1652274614335702784,1.7706234049963225,0.1186979066921678,3.126506431356576,-0.008857293132549224,0.9965020192057712,-0.012098311391353814,0.08221255949465824
1652274614386048768,1.7671741302547457,0.11850566943714891,3.1276337132763428,-0.009007790275238495,0.9965323782448856,-0.011969413972529616,0.08184627024552588
1652274614435996928,1.7632019928388518,0.1217738463925515,3.1276326457425156,-0.009979744508750268,0.9965017830249356,-0.013187790015024223,0.08191876050199896
1652274614485712640,1.760691790906711,0.12095945965617562,3.1245518707609508,-0.009741919556392056,0.9966620462735626,-0.011441907854189021,0.08024302627523491
1652274614536277504,1.759684559275555,0.11999097169088192,3.126268583690658,-0.009292083695130017,0.996797559231094,-0.01045974322685238,0.07873294649106265
1652274614587749888,1.7567670520700986,0.12000286750662728,3.124961340821966,-0.008943067119805857,0.9968826990113916,-0.010718991073289367,0.07765313382359071
1652274614636125440,1.753291965393525,0.11936205634039737,3.123205012649621,-0.00863315234801811,0.9969072756047199,-0.009894675199197412,0.07748192001759668
1652274614687772160,1.747723757748015,0.1177393135868873,3.1221907289734445,-0.00858645851954095,0.9969303093537103,-0.009171998023886598,0.07727939877003176
1652274614735811072,1.7479087799134454,0.1160331471208696,3.121587696642906,-0.008031259684317128,0.9971424385487019,-0.00850872302407879,0.07463281949337668
1652274614784986624,1.7476600189466656,0.11153731129799116,3.120379851644388,-0.006972652389226851,0.9973110723933651,-0.0066834380908018,0.072645293416307
1652274614836242176,1.746303694670384,0.1100329945614456,3.118016681209001,-0.005623317229315494,0.9973280837084189,-0.006840354365129375,0.07251400762605185
1652274614885389568,1.7396402838921594,0.10824852306187192,3.1158169190944065,-0.002946133434817975,0.9971952138913384,-0.006457118565237452,0.07450725675950386
1652274614935607552,1.735258822188147,0.10667794983404241,3.1179364584562603,0.0011621865044011714,0.9972133989961607,-0.006801786160927288,0.07428204285070525
1652274614985780992,1.732992810821,0.10655654905462365,3.116720338406674,0.0015891638809745882,0.9971871202008783,-0.007687011413399437,0.07454013495539677
1652274615035297536,1.732493409379115,0.10609245381717923,3.115894916026202,0.005130786316216145,0.9972503605275632,-0.008282711270039865,0.07346284879746848
1652274615086072320,1.7291839178664106,0.10544271556412949,3.114070255589857,0.008231707625823387,0.9972068837984555,-0.008717590533326755,0.07372023812922758
1652274615135347712,1.7261823936279206,0.10578916364706963,3.114103319815167,0.010456888051135446,0.9971477122725669,-0.009405101648768717,0.07415279809183438
1652274615186013952,1.721698129050991,0.10436796636540908,3.114067780169978,0.012294221904276944,0.9970955142854968,-0.009120517483041246,0.07460699471464088
1652274615235355904,1.7176916409542888,0.10180128824263232,3.1119853914692963,0.012859438620148819,0.9970081411915069,-0.008338791352040976,0.07576190200237824
1652274615285690880,1.7146590843870453,0.10183506799307017,3.1090952718020843,0.014118623757630587,0.9970182818054484,-0.009453343985228242,0.07527180412610655
1652274615335030528,1.7122621122329043,0.10113769660248412,3.109272165413539,0.014538050957981002,0.9969704872068059,-0.009382251876011929,0.07583182750469755
1652274615385738496,1.7125845625837117,0.10084125904193128,3.1095649856743366,0.01458584616572744,0.9970559684626956,-0.00971002267556716,0.07464827060411935
1652274615435925760,1.7071699758221661,0.10096333749995048,3.1073029337811984,0.013734648414022386,0.9969609289581463,-0.01014260978576138,0.07600916412240699
1652274615485323264,1.7061789368383997,0.10020628297055173,3.1095932738093,0.013363936319759209,0.9969832802378821,-0.009420002534815324,0.07587494767311644
1652274615535700480,1.7048800045566979,0.10144892209909114,3.1080192496737764,0.011915447888027297,0.9970058861429789,-0.010253830467458881,0.07571092430175225
1652274615586052608,1.7025419150775456,0.10176366016068328,3.1069492831198877,0.010736271350438104,0.9970462904062529,-0.009958636158894281,0.07539398404696755
1652274615635466496,1.6995435141687967,0.10228917667766026,3.1071870497803755,0.009254025280485197,0.9970365607312812,-0.010030213913986024,0.07570901128720474
1652274615685450496,1.6931586713188487,0.10173142751306652,3.104054465161478,0.00716558952866465,0.9970031057300265,-0.00963240452552416,0.07642433038270552
1652274615736716288,1.688068499723,0.10274916593542005,3.1037351003410394,0.005993973157353852,0.9969875049836306,-0.010253172523550963,0.07664763300654671
1652274615785598976,1.6805151219431158,0.1048377863984214,3.101180606696245,0.004015983847747386,0.9969415692182895,-0.011211534015559976,0.07723782067955474
1652274615835100160,1.6747064949890125,0.10675930855707019,3.0984996673068674,0.0016767224052097794,0.9968992974171024,-0.01198435339677341,0.07775187898002771
1652274615885955584,1.6673049509610172,0.10914192184975671,3.097708879790141,-0.00019211008143630242,0.9968473544850736,-0.01294531090087851,0.07827984335386919
1652274615936648960,1.6610670856448264,0.10983765024445447,3.0975871939573287,-0.0021347074044647785,0.9969534816343998,-0.013134510519082604,0.07685494853794377
1652274615985947392,1.6560643686894556,0.1079054353570467,3.0966872958956313,-0.0033503001003748665,0.9969423514863432,-0.012549406067476617,0.07705346007462231
1652274616036038656,1.6500627045401632,0.10850415567823632,3.0939691138389427,-0.005671826713302283,0.9968780981609936,-0.014338358218415085,0.07743577514466528
1652274616084854528,1.6418026067729639,0.10833035704189592,3.093514689995417,-0.007728567792944722,0.996819529071535,-0.015494271737389832,0.07778832331912579
1652274616135552768,1.636430609301715,0.10908412630785795,3.0917971238717645,-0.0095927063494907,0.9967931672624666,-0.01712255345481806,0.07757692857376937
1652274616186837760,1.6271827068025937,0.1086893153655329,3.0904577767286168,-0.010869627812900736,0.9966952072433614,-0.01819558514150619,0.07841833797448285
1652274616235968256,1.62380260479974,0.10870337885112308,3.0900946156774003,-0.011081651197007308,0.9967766730796278,-0.019517263322411604,0.07702296698686889
1652274616286929920,1.6164947519894366,0.10949008394345998,3.088363584408713,-0.0110279488939061,0.9968270684241158,-0.020377320269218787,0.07615080313970615
1652274616335181568,1.6171988641210275,0.10869490254907536,3.088539458810547,-0.010965657754473264,0.9969452862413731,-0.021089166624164324,0.07439823682196067
1652274616386988544,1.6159505413844097,0.11160887259046393,3.088274740600182,-0.011218850154369355,0.9970420006707421,-0.02341820595575079,0.0723392972699598
1652274616435858176,1.6054493189581185,0.1121540043393497,3.085990429700208,-0.010787060242584901,0.9970037694484827,-0.023659254383793342,0.07285164870366855
1652274616485383424,1.597870388091077,0.11272011321293904,3.0839600537022216,-0.010310431102790318,0.9969736502701245,-0.024365977578988087,0.07309948573114793
1652274616536647936,1.5959602504681392,0.11103403760625259,3.0839305975850424,-0.009483113040889049,0.997197488940569,-0.02429336277990279,0.07012183071284835
1652274616585283584,1.5921063007942742,0.10885775064239422,3.0802023672635603,-0.008761113063317278,0.9972531917859604,-0.024014580859921336,0.06951700710422332
1652274616635943424,1.5855533183592563,0.10941209405738467,3.0806595490733506,-0.008960234792492246,0.9972722177334776,-0.025705677208546805,0.06860798851930187
1652274616685830656,1.5840338608814823,0.11162694343751983,3.07973641682731,-0.00906364398257961,0.9973903091271307,-0.027299494680126324,0.06622053463430727
1652274616735920128,1.5780697876882548,0.10906840246651803,3.077068454153506,-0.008837362526612443,0.9974063341019692,-0.026084670530262113,0.06649883969041691
1652274616786045952,1.5732572970968568,0.10668137431254265,3.0774871771808536,-0.007345037171660857,0.9974921276591142,-0.026947059478042386,0.06503354267243286
1652274616835696384,1.5705741590953353,0.10723762254449325,3.080366538551144,-0.00591876728972946,0.9975239212718573,-0.02999135135297947,0.06333651023074764
1652274616885612032,1.5644998803274557,0.1069763911774141,3.0829901288320896,-0.0036935913692274997,0.9975450920798886,-0.03131693879224595,0.06252516289308209
1652274616936110848,1.561310807732248,0.10444806790050766,3.0834450742668946,-0.0022178833280091475,0.9976413887841047,-0.031651752261203064,0.060867946878974455
1652274616986659584,1.5550722402481247,0.10422022122608038,3.0843600280934935,-0.0017136709547602817,0.9976595436763531,-0.03347208097742241,0.05959964797203461
1652274617035068928,1.5512037207883103,0.10508018336837781,3.0865167992983706,-0.0014547132321999947,0.997744047582356,-0.034811963079326914,0.057383155629095524
1652274617084786176,1.5437351246763225,0.10615345362864408,3.0866953770166146,-0.0010426792668178683,0.9977940548413832,-0.03517346042449917,0.056291781148792096
1652274617135974656,1.5385601737939496,0.10629186966533342,3.086175951714586,-0.001208143999216772,0.9978890674948914,-0.03454714594501031,0.05497675935618179
1652274617185735424,1.5326889959213723,0.1059431793727715,3.0846127234790153,-0.0013037620403253541,0.9979909588501826,-0.03399272536630036,0.053449423570385714
1652274617235175936,1.5287744374545735,0.10528545175004382,3.084980574501098,-0.0012306726449832091,0.9980465885266094,-0.03366361458719868,0.052614196070663824
1652274617285869824,1.5197775736995458,0.10478968936280336,3.083471437273713,-0.001998269917499502,0.9980268218705023,-0.03336251231706452,0.05315460954889396
1652274617335902720,1.5128782615013934,0.1061682803053506,3.083141423860014,-0.0029760222118573993,0.9980247842384726,-0.034141138484279826,0.052650318142836494
1652274617385730816,1.5064451007839683,0.10779396813211627,3.0820067715834623,-0.003949792139233828,0.9980974186794942,-0.03409030719450763,0.05122297260772084
1652274617435403520,1.4996837618448968,0.10796563947590125,3.0817863442788465,-0.004993147888106936,0.9980998019277011,-0.03337735352909522,0.05155391486051375
1652274617484977152,1.4934518518485775,0.1091386276484119,3.082553351510191,-0.0053522507871628395,0.9981535663037496,-0.03341122815419192,0.05044305026310279
1652274617534903808,1.4895733735610677,0.10944991751498775,3.0835487621332867,-0.005823742088808139,0.9982086189697492,-0.03288402383325196,0.04964149493239675
1652274617585120768,1.4817523808559172,0.10956789800911537,3.08151092002834,-0.00524303766598714,0.9982328247712924,-0.032352623224702136,0.04956859767675272
1652274617635872768,1.4768020941141966,0.10779322253673729,3.08088829345554,-0.005161998560529842,0.9982828450110495,-0.031343221944459904,0.049217045478638685
1652274617685208832,1.4679554602580192,0.10738930794596642,3.0807405467669873,-0.004567619205220724,0.9982645817259884,-0.03138006901104551,0.049621094255321865
1652274617735583488,1.4611082444614236,0.10583405043885993,3.081509177591304,-0.004294745967181165,0.99826805317969,-0.03057615146150645,0.05007542430885607
1652274617785036544,1.4524135885430038,0.10450526051990204,3.0802833209318066,-0.004276471479499628,0.9982896119702152,-0.030367112363816562,0.04977349606693894
1652274617835491072,1.4460154617435794,0.10439183629879654,3.0816667230765247,-0.0042967227791969285,0.9982533771801774,-0.030770955103550577,0.050248198412924404
1652274617886422016,1.4379918782621437,0.10278980380936714,3.082741391809478,-0.004374693690017518,0.9982441779364915,-0.030078208074688036,0.050840187549148784
1652274617936144640,1.429886708145158,0.10402820852189217,3.0839764191412327,-0.004349021501053759,0.9982479946367605,-0.03103075764206775,0.050190828801971184
1652274617985397760,1.4217737359748697,0.10687502230628919,3.085972769511529,-0.00475564511673678,0.9981711768550258,-0.03213076913508493,0.0509833228631115
1652274618035248384,1.4179766126167797,0.10826856786569596,3.086490994283942,-0.004857689683482773,0.9982255875034907,-0.031917693159078685,0.05003339052725476
1652274618085278464,1.4128733314328423,0.11087034573109822,3.088991497602216,-0.005459030807198559,0.9982385565125222,-0.03269613211404443,0.04920311188555957
1652274618135289344,1.4113975605022422,0.11108694021004643,3.0890467666905543,-0.005726835658022775,0.9983101606381048,-0.031748378714656175,0.04833287668924915
1652274618185360384,1.4060934146761412,0.11130535522340458,3.087933857273282,-0.005926224652975392,0.9983216096739327,-0.03136889486631317,0.04832014025514364
1652274618235230208,1.402161897979302,0.1114409817464283,3.0891107741939914,-0.005662443039304612,0.9983336363567014,-0.0312254919490015,0.04819601550102395
